VIN (1-10),Country,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1N4BZ1DP8L,Kitsap,Kingston,WA,98346,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,141650288,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
JN1AZ0CP9C,Thurston,Olympia,WA,98501,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,35,129420462,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011720
1C4RJXN66R,Yakima,Yakima,WA,98902,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14,278781401,POINT (-120.51904 46.59783),PACIFICORP,53077001000
5UXTS1C06M,King,Seattle,WA,98112,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,43,144890287,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
WA1E2AFY8P,Kitsap,Port Orchard,WA,98366,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,26,249821267,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092300
1G1RB6E46D,Thurston,Lacey,WA,98503,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,22,138557555,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011300
1N4AZ0CP4F,Thurston,Olympia,WA,98513,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,2,118114454,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012320
5YJ3E1EB0L,King,Kent,WA,98031,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,47,2182099,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029403
WBY8P4C56K,Thurston,Olympia,WA,98513,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,0,2,256091594,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012331
5YJ3E1EB0J,King,Seattle,WA,98102,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,43,228073660,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100
WBA8E1C52J,Kitsap,Poulsbo,WA,98370,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,23,124413684,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201
5YJ3E1EA4L,Snohomish,Bothell,WA,98021,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,1,280741604,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
YV4H60DL5R,Kitsap,Poulsbo,WA,98370,2024,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,23,266536245,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090101
1G1FW6S09J,Yakima,Yakima,WA,98902,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,14,251061443,POINT (-120.51904 46.59783),PACIFICORP,53077000800
3GPKHXRJ9S,Kitsap,Kingston,WA,98346,2025,HONDA,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,283118083,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
5YJXCBE28L,King,Issaquah,WA,98029,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,41,4880578,POINT (-122.00292 47.54748),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032219
1N4BZ0CP1H,King,Seattle,WA,98117,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,36,348797585,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001500
1N4AZ1CP0J,Kitsap,Poulsbo,WA,98370,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,23,161320561,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090202
3C3CFFGE6E,Kitsap,Bremerton,WA,98312,2014,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,35,348695021,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700
5YJ3E1EA4J,Yakima,Selah,WA,98942,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,251157084,POINT (-120.53145 46.65405),PACIFICORP,53077003100
YV1H60EP7S,Yakima,Yakima,WA,98908,2025,VOLVO,V60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,14,278145654,POINT (-120.60199 46.59817),PACIFICORP,53077000904
JTMAB3FV8M,Thurston,Olympia,WA,98501,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,35,167081918,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
KNDCD3LD0J,King,Seattle,WA,98109,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,36,278621206,POINT (-122.35022 47.63824),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000
7SAYGDEE3P,Snohomish,Bothell,WA,98021,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,256991437,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051917
5UXTA6C03M,King,Seattle,WA,98112,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,43,169486096,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300
KNDRMDLH5P,Thurston,Olympia,WA,98512,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,35,264874438,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,53067011821
JN1AZ0CP6B,Thurston,Olympia,WA,98506,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,22,105657023,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067010200
7SAYGDEE2T,Thurston,Lacey,WA,98503,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,280678513,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011421
5YJSA1E42G,Kitsap,Port Orchard,WA,98366,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,26,175679129,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092300
JTMABACA7P,Yakima,Selah,WA,98942,2023,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,233721491,POINT (-120.53145 46.65405),PACIFICORP,53077003400
5YJ3E1EB1K,Island,Oak Harbor,WA,98277,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,10,101635180,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,53029970500
JM3KJEHA7S,Kitsap,Kingston,WA,98346,2025,MAZDA,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,23,267550839,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090101
1N4AZ1CP8K,Kitsap,Kingston,WA,98346,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,23,7849733,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090101
1N4AZ1CP0J,Kitsap,Bremerton,WA,98310,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,23,475691940,POINT (-122.61273 47.57428),PUGET SOUND ENERGY INC,53035080102
5YJSA1E49J,Yakima,Yakima,WA,98903,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,14,284102794,POINT (-120.47533 46.55702),PACIFICORP,53077002803
5YJSA1E16G,Thurston,Olympia,WA,98512,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,22,170205787,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,53067011000
KNDCE3LG8L,King,Seattle,WA,98103,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,43,154003762,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005100
1C4JJXR6XM,Snohomish,Bothell,WA,98021,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,1,153748122,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
1G1FX6S0XJ,Kitsap,Bremerton,WA,98310,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,23,4376165,POINT (-122.61273 47.57428),PUGET SOUND ENERGY INC,53035080400
KNDCS3LF9P,Kitsap,Bremerton,WA,98311,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,23,224619363,POINT (-122.60915 47.62631),PUGET SOUND ENERGY INC,53035091702
1N4AZ1BV5P,Kitsap,Poulsbo,WA,98370,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,241306964,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201
JTMFB3FVXM,Yakima,Selah,WA,98942,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,15,266012323,POINT (-120.53145 46.65405),PACIFICORP,53077003100
5UX43EU0XT,Kitsap,Poulsbo,WA,98370,2026,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,23,285942499,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090202
5YJ3E1EB0K,Kitsap,Kingston,WA,98346,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,23,477091646,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090101
WBY8P2C57K,King,Seattle,WA,98103,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,43,104006717,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401
KNDCC3LG8L,King,Seattle,WA,98126,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,34,144691263,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900
1N4BZ0CP2G,King,Issaquah,WA,98027,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,5,165400539,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104
5YJ3E1EAXL,King,Seattle,WA,98119,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,36,104461920,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
7SAXCDE56R,Snohomish,Bothell,WA,98021,2024,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,272684877,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
1N4AZ1CP9K,Snohomish,Lake Stevens,WA,98258,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,44,478289241,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052505
5YJ3E1EB6K,King,Seattle,WA,98199,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36,185248717,POINT (-122.40092 47.65908),CITY OF TACOMA - (WA),53033005600
5YJ3E1EB9K,Kitsap,Bremerton,WA,98312,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,35,124779588,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700
1FADP5CU8D,Thurston,Lacey,WA,98503,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,22,115776860,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011625
3FA6P0PU5J,Thurston,Lacey,WA,98513,2018,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,22,284083551,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067011622
KNDCD3LD6N,Thurston,Olympia,WA,98506,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,22,207208452,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067012223
1C4JJXR62P,Kitsap,Port Orchard,WA,98366,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,26,233961990,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092400
5YJ3E1EB4J,Kitsap,Bremerton,WA,98312,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,35,316806899,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035091301
1N4AZ0CP4D,Kitsap,Bainbridge Island,WA,98110,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,23,260582087,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
5YJ3E1ECXL,King,Seattle,WA,98118,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,37,1867155,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010200
KNDCM3LD2K,King,Seattle,WA,98126,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,34,282183576,POINT (-122.36893 47.54701),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011500
KNDRMDLH5N,Thurston,Lacey,WA,98503,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,2,204740525,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011628
WBY1Z4C59E,Snohomish,Mill Creek,WA,98012,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,0,44,121507914,POINT (-122.22038 47.8572),PUGET SOUND ENERGY INC,53061052008
1G1FY6S02L,Kitsap,Bremerton,WA,98312,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,35,267592923,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700
5YJ3E1EA9L,Yakima,Yakima,WA,98908,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,14,281638129,POINT (-120.60199 46.59817),PACIFICORP,53077000903
WBY8P2C59K,Kitsap,Bainbridge Island,WA,98110,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,23,101089817,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090800
1G1FZ6S01L,Thurston,Olympia,WA,98512,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,35,275016962,POINT (-122.90787 46.9461),PUGET SOUND ENERGY INC,53067011000
5YJSA1E21J,Kitsap,Suquamish,WA,98392,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,23,202053862,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100
5YJ3E1EA6K,King,Seattle,WA,98103,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,43,118232110,POINT (-122.35436 47.67596),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004901
1N4BZ0CP7H,Thurston,Lacey,WA,98513,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,22,274302864,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067011623
5YJ3E1EA3K,King,Seattle,WA,98118,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,37,219724739,POINT (-122.2668 47.55115),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302
1G1RD6S54H,Thurston,Lacey,WA,98516,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22,284352008,POINT (-122.78158 47.05335),PUGET SOUND ENERGY INC,53067012225
WVWPP7AU6F,Kitsap,Bremerton,WA,98311,2015,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,23,236596727,POINT (-122.60915 47.62631),PUGET SOUND ENERGY INC,53035091800
WA1E2AFY9P,Snohomish,Tulalip,WA,98271,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,38,232919305,POINT (-122.27497 48.06401),PUGET SOUND ENERGY INC,53061940001
1N4AZ1CP0K,Thurston,Olympia,WA,98501,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,22,347436820,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
KNDCC3LD7K,Kitsap,Port Orchard,WA,98367,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,26,2148170,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,53035092101
WBY7Z6C52J,Kitsap,Bremerton,WA,98312,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,0,35,221792728,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700
WBY1Z8C38H,Kitsap,Bainbridge Island,WA,98110,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,23,5109086,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
1FT6W1EV9N,Kitsap,Poulsbo,WA,98370,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,268306552,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090101
5UXTS1C00M,King,Renton,WA,98057,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,11,170472165,POINT (-122.20489 47.47532),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033026003
WA1G2AFY9N,King,Kirkland,WA,98034,2022,AUDI,Q5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,1,268898969,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203
5YJSA1E23G,Yakima,Yakima,WA,98901,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,15,215598792,POINT (-120.50729 46.60464),PACIFICORP,53077000100
5YJ3E1EBXL,Thurston,Olympia,WA,98503,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,2,100632731,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011627
5YJ3E1EA2J,Kitsap,Port Orchard,WA,98367,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,26,291889251,POINT (-122.70348 47.52028),PUGET SOUND ENERGY INC,53035092801
1C4RJYE61R,Yakima,Yakima,WA,98901,2024,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,282894657,POINT (-120.50729 46.60464),PACIFICORP,53077001602
KL8CL6S02E,Grant,Moses Lake,WA,98837,2014,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,0,13,207336867,POINT (-119.2771 47.13196),PUD NO 2 OF GRANT COUNTY,53025010800
5YJ3E1EB3K,Spokane,Spokane,WA,99207,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,3,276162064,POINT (-117.3973 47.67573),MODERN ELECTRIC WATER COMPANY,53063001800
WVWKP7AU4G,Spokane,Spokane,WA,99205,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,3,125774575,POINT (-117.45674 47.69963),MODERN ELECTRIC WATER COMPANY,53063001000
WBY1Z2C58F,King,Seattle,WA,98122,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,37,176108362,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800
KNDCD3LD4J,King,Seattle,WA,98117,2018,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,36,328227063,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000
1FT6W3L70R,Thurston,Olympia,WA,98516,2024,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,276514430,POINT (-122.78158 47.05335),PUGET SOUND ENERGY INC,53067011500
KNDCR3L1XP,Snohomish,Lynnwood,WA,98087,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,270002631,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041812
1G1FZ6S02L,Snohomish,Bothell,WA,98021,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,1,278553320,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918
WA1F2AFY6L,Chelan,Chelan,WA,98816,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,12,144766401,POINT (-120.01454 47.83985),PUD NO 1 OF CHELAN COUNTY,53007960301
1N4AZ1CP7L,King,Shoreline,WA,98133,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,32,272242393,POINT (-122.34477 47.75744),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900
KNDCC3LG9L,Island,Langley,WA,98260,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,10,135090448,POINT (-122.40618 48.0399),PUGET SOUND ENERGY INC,53029971900
5UXKT0C57G,Yakima,Yakima,WA,98908,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,14,117777474,POINT (-120.60199 46.59817),PACIFICORP,53077002900
5YJ3E1EAXK,Snohomish,Lynnwood,WA,98087,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,21,476515364,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061041816
5YJ3E1EB5J,Chelan,Wenatchee,WA,98801,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,12,474513644,POINT (-120.30521 47.41493),PUD NO 1 OF CHELAN COUNTY,53007960801
WBY2Z2C36H,Snohomish,Bothell,WA,98021,2017,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,1,478051752,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
JM3KJEHA4S,Spokane,Cheney,WA,99004,2025,MAZDA,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,6,271680699,POINT (-117.57445 47.48928),CITY OF CHENEY - (WA),53063014001
